"epoch","mse","A1_norm","A1_rank","A1_cond","A2_norm","A2_rank","A2_cond","W1_norm","W1_rank","W1_cond","W1_mean_chnage","W1_min_chnage","W1_max_chnage","W2_norm","W2_rank","W2_cond","W2_mean_chnage","W2_min_chnage","W2_max_chnage","strong_sat","soft_sat","linear_region"
22,1.83709525085917,3.09111660084965,2,2.49021912436796,3.0857170890863,6,6332274292533595136,1.83070150108193,2,3.56138975417252,0.00400191407538798,0.00158431063598849,0.00702525032871676,353.63505694389,1,1,2.40755359757383,1.76638407246851,3.51271805627506,0,0,0.152738095238095
23,15.6966580986149,3.177925582841,2,2.57433873185663,3.13521684151507,5,42738549382086385664,1.76714330718378,2,9.32712608234875,0.0148608652932912,0.00452160153335342,0.0308927289461102,406.655696140605,1,1,3.04999232680407,1.91983994771339,4.07611042264351,0,0,0.255333333333333
24,18.2340591886167,3.26952735188402,2,2.8207400766924,3.14973287267469,2,1558457420577742592,1.75233640443549,2,145.669068404593,0.00782499476109098,0.00145714009116985,0.0237416143930968,480.456058973371,1,1,10.0898177728228,2.72179363275213,19.7288707804782,0,0,0.357142857142857
25,27.5649038011595,3.04838318018439,2,2.6110145824001,3.14927388784837,2,3.485969518856e+18,1.75226276080418,2,610.508051784491,0.00045484634236061,5.4849920294837e-05,0.00132206410501905,736.219143835421,1,1,14.8313693182239,9.84580654549415,19.5190426032114,0,0,0.357142857142857
26,30.0921742802646,3.3798226605795,2,2.85302389826617,3.14887267952501,2,2090554090889456640,1.7521254550554,2,939.492973265822,0.00010421493440375,2.23289211992431e-05,0.00018292003217005,918.508391604262,1,1,8.73031336735022,7.61328469057985,10.687111582619,0,0,0.357142857142857
27,31.5174392410157,3.21860226959736,2,2.57333137882243,3.14892949653149,2,1431929768937978368,1.75211685865217,2,1227.61359612113,5.98461090346476e-05,4.91732854195723e-06,0.000149298862924673,1066.27988348566,1,1,6.74826794392583,5.69855549567487,8.39932870943466,0,0,0.357142857142857
28,32.7252688557401,3.08331299635522,2,2.48292637773513,3.14885168853559,2,3161339250303007744,1.75206191312367,2,1499.84205250845,5.58716865614492e-05,9.61422998709086e-06,0.000135528651606867,1191.4038400276,1,1,5.58698351528604,4.62493522517711,6.37845473239718,0,0,0.357142857142857
29,33.1936823477367,2.99262358111968,2,2.35058954925818,3.14881337596156,2,2926854640239005696,1.75201809802543,2,1706.31113304777,3.80252447379414e-05,5.99786995433524e-06,9.39132757620888e-05,1302.35542160771,1,1,4.88944172839421,3.76082945354116,5.65509170498963,0,0,0.357142857142857
30,32.6358981116331,3.14098988666164,2,2.50971767436489,3.14873891340291,2,4.78810002820884e+20,1.75196364754382,2,1785.54656546158,3.73387113053822e-05,6.23177340445617e-06,7.92393189344833e-05,1402.70680419034,1,1,4.38331349115996,3.92125627147264,5.1836083794333,0,0,0.357142857142857
31,32.8284150302785,3.28559898484954,2,2.64806267802751,3.14869456921545,2,26954474635700875264,1.75192876500151,2,1936.12513055403,2.5076172547374e-05,6.95815901063778e-06,5.74524007396984e-05,1497.49438478702,1,1,4.11442956025048,3.73578196261617,4.44364652411299,0,0,0.357142857142857
32,33.4764887511423,3.03234947951698,2,2.55486174417146,3.1487499542828,2,9961863557016784896,1.75193579271476,2,2116.41402019696,2.97971467171625e-05,8.82265148455057e-06,6.36511359423182e-05,1586.52478541792,1,1,3.84541797668676,3.08947739873769,4.29150386749894,0,0,0.357142857142857
33,32.521386567022,3.39760467212508,2,2.81037566653607,3.1486335193538,2,2903221762720707072,1.75185646808988,2,2139.9416995574,2.70091010924832e-05,2.09466444748693e-06,0.000116386690189625,1668.82080064911,1,1,3.54116304829686,3.21297901077835,4.12447466421125,0,0,0.357142857142857
34,33.8499289055812,2.99223636053215,2,2.42190744407292,3.14862914059279,2,4851389580573927424,1.75185678190563,2,2381.82082760386,2.74085217120114e-05,5.80475985825081e-06,7.93854592618511e-05,1750.23659659843,1,1,3.4933560299026,2.8151361445492,4.13868081570785,0,0,0.357142857142857
35,33.5237930051754,2.98428096976268,2,2.37520844021344,3.14853643509638,2,43253983314308784128,1.7517894648031,2,2502.63659030531,2.77927448323185e-05,3.16862929381122e-06,0.00011471511356111,1825.16052268848,1,1,3.20669410265758,2.84689573200976,3.46339907074973,0,0,0.357142857142857
